ID,Activity_Count,Suspicious_Activity,Last_Activity_Timestamp,Browser,Number_of_Downloads,Email_Sent
1880,52,False,2015-02-05 00:39:55,"Mozilla/5.0 (Linux; Android 2.3.2) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/25.0.817.0 Safari/532.2",4,5
1881,2,True,2023-06-13 02:51:21,Opera/9.23.(Windows NT 5.01; wae-CH) Presto/2.9.161 Version/12.00,6,2
1882,9,False,2016-08-21 11:33:36,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/21.0.815.0 Safari/533.0",8,2
1883,16,True,2018-01-16 20:58:34,"Mozilla/5.0 (iPad; CPU iPad OS 7_1_2 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) CriOS/57.0.840.0 Mobile/39G604 Safari/531.1",6,0
1884,37,True,2011-06-01 13:51:39,"Mozilla/5.0 (iPhone; CPU iPhone OS 4_2_1 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) FxiOS/9.0l1120.0 Mobile/59X873 Safari/535.2",3,2
1885,20,False,2011-07-14 22:18:49,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; mai-IN) AppleWebKit/531.26.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B115 Safari/6531.26.4",2,2
1886,42,True,2019-12-01 22:57:37,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; nan-TW) AppleWebKit/534.19.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6534.19.7",10,3
1887,44,True,2020-08-09 07:27:23,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/25.0.876.0 Safari/533.2",0,5
1888,94,True,2017-03-22 07:48:48,Opera/8.43.(X11; Linux x86_64; quz-PE) Presto/2.9.163 Version/12.00,6,5
1889,69,False,2019-02-10 12:04:04,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_4 rv:4.0; ko-KR) AppleWebKit/532.5.2 (KHTML, like Gecko) Version/5.0.1 Safari/532.5.2",7,3
1890,87,True,2021-11-23 00:50:25,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; zh-TW) AppleWebKit/531.38.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6531.38.5",4,1
1891,70,False,2016-08-28 08:40:49,Mozilla/5.0 (compatible; MSIE 9.0; Windows CE; Trident/5.1),0,0
1892,27,False,2011-07-17 04:00:54,Mozilla/5.0 (Windows NT 5.0; tt-RU; rv:1.9.0.20) Gecko/9470-11-03 23:30:36 Firefox/3.8,7,2
1893,81,False,2021-04-16 03:28:55,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0),2,3
1894,34,False,2016-02-11 13:14:15,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_1 rv:2.0; fi-FI) AppleWebKit/531.22.6 (KHTML, like Gecko) Version/4.0.2 Safari/531.22.6",1,4
1895,86,False,2022-06-06 03:48:05,Opera/8.93.(Windows NT 10.0; ta-IN) Presto/2.9.176 Version/11.00,5,3
1896,24,False,2019-11-01 18:07:14,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/534.39.2 (KHTML, like Gecko) Version/5.1 Safari/534.39.2",9,5
1897,63,False,2012-02-15 10:58:46,Opera/9.38.(Windows 98; fa-IR) Presto/2.9.164 Version/12.00,5,5
1898,82,True,2011-10-24 00:31:36,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/4.1),6,3
1899,36,False,2016-06-29 10:08:10,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6 rv:3.0; tl-PH) AppleWebKit/531.43.2 (KHTML, like Gecko) Version/4.1 Safari/531.43.2",0,4
1900,34,True,2015-05-24 03:58:43,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/4.1),7,3
1901,34,True,2010-10-29 07:56:41,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/5.0),9,1
1902,45,True,2017-07-11 02:24:28,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_5; rv:1.9.5.20) Gecko/9178-12-14 12:29:28 Firefox/3.6.15,2,2
1903,75,False,2023-06-04 04:58:21,Opera/9.46.(Windows CE; fi-FI) Presto/2.9.189 Version/11.00,6,5
1904,69,False,2022-03-08 09:07:16,Opera/9.32.(X11; Linux x86_64; mr-IN) Presto/2.9.173 Version/10.00,6,2
1905,26,False,2020-12-09 09:25:23,Opera/8.85.(X11; Linux i686; or-IN) Presto/2.9.177 Version/10.00,4,2
1906,98,False,2011-05-05 08:23:35,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/8680-07-24 13:22:51 Firefox/3.6.9,4,1
1907,70,True,2011-11-08 12:47:47,Opera/9.52.(X11; Linux i686; uk-UA) Presto/2.9.168 Version/10.00,8,2
1908,30,True,2010-02-21 07:40:43,Opera/9.61.(Windows NT 4.0; de-LU) Presto/2.9.171 Version/11.00,5,2
1909,44,True,2015-09-18 00:00:04,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/535.47.1 (KHTML, like Gecko) Version/4.0 Safari/535.47.1",2,4
1910,13,True,2021-02-18 03:49:00,Mozilla/5.0 (Windows NT 6.1; as-IN; rv:1.9.1.20) Gecko/8414-05-07 17:10:02 Firefox/6.0,3,4
1911,64,False,2021-03-22 11:54:01,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/4.1),7,0
1912,57,False,2013-08-21 11:58:08,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.0; Trident/5.1),5,5
1913,7,True,2017-02-01 21:30:04,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/5.1),9,3
1914,21,True,2019-07-21 07:49:04,Mozilla/5.0 (Android 3.2; Mobile; rv:15.0) Gecko/15.0 Firefox/15.0,3,0
1915,63,False,2019-08-23 12:57:42,"Mozilla/5.0 (iPhone; CPU iPhone OS 4_2_1 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) CriOS/40.0.851.0 Mobile/66O730 Safari/534.2",3,3
1916,69,False,2013-04-20 13:19:57,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; wae-CH) AppleWebKit/532.46.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6532.46.6",3,0
1917,75,False,2022-11-29 00:18:44,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/7191-10-17 23:32:42 Firefox/3.6.10,7,3
1918,58,False,2019-10-24 18:00:04,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Win 9x 4.90; Trident/4.1),9,4
1919,7,True,2016-03-14 15:25:33,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_0) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/43.0.846.0 Safari/532.0",9,1
1920,48,False,2016-05-25 06:47:12,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/19.0.887.0 Safari/536.0",2,1
1921,9,True,2010-07-16 00:25:27,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/4.0),3,5
1922,37,True,2012-06-30 01:14:57,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/2713-02-25 04:11:56 Firefox/3.8,10,0
1923,20,True,2010-11-04 03:30:38,Mozilla/5.0 (Windows NT 5.01; tig-ER; rv:1.9.2.20) Gecko/2783-10-29 23:50:27 Firefox/14.0,8,4
1924,67,False,2011-04-17 09:16:05,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_3) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/40.0.880.0 Safari/534.1",3,4
1925,80,False,2023-09-13 18:41:39,Opera/9.71.(X11; Linux i686; tn-ZA) Presto/2.9.177 Version/12.00,7,1
1926,51,True,2014-04-07 05:47:02,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/4.1),3,4
1927,25,True,2013-10-15 06:31:23,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/3.0),2,0
1928,20,False,2014-03-31 14:14:34,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; sv-FI) AppleWebKit/532.18.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6532.18.2",2,4
1929,69,True,2015-03-03 19:49:26,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.1; Trident/5.0),1,1
1930,10,False,2023-08-21 04:30:19,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/57.0.895.0 Safari/531.1",7,2
1931,42,True,2015-09-10 02:21:05,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.0; Trident/5.1),8,3
1932,80,False,2022-08-10 02:05:38,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_8 rv:3.0; ik-CA) AppleWebKit/534.42.5 (KHTML, like Gecko) Version/5.0.4 Safari/534.42.5",0,5
1933,43,True,2017-04-23 22:19:50,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_8 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) CriOS/45.0.855.0 Mobile/39Y150 Safari/531.1",1,1
1934,87,False,2012-04-23 05:46:31,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/2396-01-21 10:55:38 Firefox/3.8,4,2
1935,17,True,2010-09-04 15:46:18,Opera/9.36.(Windows NT 10.0; unm-US) Presto/2.9.165 Version/12.00,9,5
1936,78,False,2010-07-03 12:37:18,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/17.0.859.0 Safari/533.2",10,0
1937,87,False,2023-04-18 19:20:15,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/533.8.6 (KHTML, like Gecko) Version/4.0 Safari/533.8.6",1,4
1938,57,False,2013-09-25 21:14:12,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; ia-FR) AppleWebKit/534.45.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6534.45.4",10,0
1939,75,True,2019-10-11 22:29:26,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; hy-AM) AppleWebKit/534.42.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6534.42.5",2,3
1940,76,False,2015-11-14 23:58:07,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/21.0.821.0 Safari/531.0",9,0
1941,15,True,2023-01-09 05:36:43,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_8 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) FxiOS/13.3x6250.0 Mobile/55F691 Safari/534.2",10,5
1942,63,False,2016-11-06 15:00:37,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; pa-IN) AppleWebKit/532.3.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6532.3.5",9,3
1943,66,True,2017-12-10 06:28:20,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_1 rv:4.0; ro-RO) AppleWebKit/532.14.4 (KHTML, like Gecko) Version/4.0 Safari/532.14.4",6,2
1944,31,False,2010-11-25 05:40:18,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_7 rv:4.0; gu-IN) AppleWebKit/535.38.2 (KHTML, like Gecko) Version/5.0.2 Safari/535.38.2",7,5
1945,11,False,2023-09-10 13:37:27,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_6; rv:1.9.5.20) Gecko/2553-06-10 00:22:49 Firefox/3.6.2,2,4
1946,37,False,2018-02-14 14:16:11,Mozilla/5.0 (Windows NT 5.2; ha-NG; rv:1.9.1.20) Gecko/6802-11-05 13:37:21 Firefox/3.6.17,10,1
1947,66,False,2021-09-23 09:07:38,Opera/8.42.(Windows 98; Win 9x 4.90; wa-BE) Presto/2.9.172 Version/12.00,5,2
1948,50,False,2016-09-01 04:09:38,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/35.0.803.0 Safari/535.2",1,2
1949,72,False,2020-01-08 19:57:31,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Win 9x 4.90; Trident/4.1),2,0
1950,41,True,2013-04-19 02:10:59,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/4.1),3,4
1951,31,True,2016-10-03 12:39:49,Mozilla/5.0 (Windows NT 6.0; yi-US; rv:1.9.0.20) Gecko/2229-05-29 07:10:41 Firefox/9.0,3,4
1952,13,True,2019-07-25 05:19:42,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; mg-MG) AppleWebKit/532.10.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6532.10.1",8,4
1953,25,False,2012-11-02 06:47:11,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_1; rv:1.9.4.20) Gecko/3928-04-21 08:04:25 Firefox/3.8,3,1
1954,15,False,2013-04-11 05:30:58,Opera/8.51.(Windows NT 6.2; is-IS) Presto/2.9.169 Version/11.00,3,1
1955,7,True,2015-05-11 08:06:27,Opera/9.38.(X11; Linux x86_64; raj-IN) Presto/2.9.177 Version/11.00,4,0
1956,55,False,2021-06-07 14:51:56,Opera/8.56.(X11; Linux x86_64; tcy-IN) Presto/2.9.166 Version/12.00,5,0
1957,28,False,2011-10-16 12:15:37,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/26.0.863.0 Safari/535.1",6,4
1958,25,False,2018-07-20 16:59:24,Mozilla/5.0 (compatible; MSIE 5.0; Windows 95; Trident/4.0),3,3
1959,87,False,2019-07-19 01:26:36,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_3) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/31.0.882.0 Safari/536.2",2,1
1960,21,True,2018-03-27 19:04:55,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/533.19.7 (KHTML, like Gecko) Version/5.0.4 Safari/533.19.7",7,1
1961,89,True,2022-04-07 04:53:22,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/6240-07-27 19:15:30 Firefox/3.6.1,5,4
1962,14,False,2010-11-03 18:46:44,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_8; rv:1.9.3.20) Gecko/8224-12-05 13:38:18 Firefox/3.8,0,0
1963,71,True,2014-01-15 23:20:35,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; mhr-RU) AppleWebKit/535.8.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6535.8.6",8,4
1964,94,False,2019-07-17 01:52:01,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_6 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) FxiOS/11.0a5920.0 Mobile/19B797 Safari/532.0",3,3
1965,57,False,2018-08-08 15:56:52,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; ko-KR) AppleWebKit/535.27.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6535.27.4",5,0
1966,41,True,2015-01-04 03:58:49,Opera/9.28.(X11; Linux i686; ug-CN) Presto/2.9.190 Version/11.00,8,3
1967,85,True,2017-06-23 13:41:56,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Trident/5.0),3,3
1968,59,True,2012-09-21 15:30:31,Opera/9.37.(X11; Linux i686; nn-NO) Presto/2.9.172 Version/12.00,8,3
1969,77,False,2021-06-06 21:40:28,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/534.23.3 (KHTML, like Gecko) Version/5.0.1 Safari/534.23.3",0,0
1970,20,True,2016-08-29 21:00:42,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/4.0),2,5
1971,9,True,2023-06-11 15:38:11,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/61.0.882.0 Safari/535.0",1,2
1972,3,True,2020-05-15 03:25:00,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 10.0; Trident/3.1),5,2
1973,54,True,2011-03-06 01:21:45,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/3.1),3,2
1974,55,False,2022-10-02 11:13:10,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/3.1),4,2
1975,73,False,2013-11-11 06:46:36,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_6 rv:5.0; et-EE) AppleWebKit/533.34.5 (KHTML, like Gecko) Version/4.0.1 Safari/533.34.5",0,5
1976,89,False,2018-08-04 08:26:43,Mozilla/5.0 (Android 3.2.2; Mobile; rv:44.0) Gecko/44.0 Firefox/44.0,1,2
1977,89,False,2021-03-05 13:59:26,Opera/8.17.(Windows NT 5.2; ko-KR) Presto/2.9.175 Version/10.00,5,5
1978,28,False,2019-09-25 09:12:11,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_3; rv:1.9.4.20) Gecko/7848-04-10 17:03:23 Firefox/6.0,6,3
1979,10,True,2014-03-25 17:40:06,Mozilla/5.0 (Windows NT 10.0; bg-BG; rv:1.9.2.20) Gecko/4195-05-17 23:20:59 Firefox/3.8,5,5
1980,44,True,2017-01-04 10:24:12,"Mozilla/5.0 (Linux; Android 8.1.0) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/58.0.880.0 Safari/532.2",9,0
1981,18,False,2013-12-07 10:10:39,Opera/9.81.(X11; Linux i686; ce-RU) Presto/2.9.187 Version/11.00,7,1
1982,40,True,2020-08-17 07:01:04,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.1; Trident/3.1),1,5
1983,26,True,2023-04-05 20:44:30,Mozilla/5.0 (Android 2.3.2; Mobile; rv:8.0) Gecko/8.0 Firefox/8.0,8,5
1984,84,False,2012-08-19 21:08:33,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/534.34.5 (KHTML, like Gecko) Version/5.0.3 Safari/534.34.5",5,4
1985,48,True,2020-08-31 06:27:58,Opera/8.72.(X11; Linux x86_64; quz-PE) Presto/2.9.186 Version/10.00,9,5
1986,77,False,2019-12-24 00:36:10,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; yi-US) AppleWebKit/535.9.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B115 Safari/6535.9.7",10,1
1987,63,True,2017-01-07 19:12:45,"Mozilla/5.0 (Windows NT 4.0) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/47.0.818.0 Safari/531.2",10,1
1988,88,True,2015-12-23 07:58:00,Opera/9.96.(Windows NT 6.0; quz-PE) Presto/2.9.178 Version/11.00,5,5
1989,71,False,2022-12-06 22:33:50,Opera/8.15.(Windows NT 6.1; es-EC) Presto/2.9.175 Version/11.00,10,4
1990,94,False,2021-08-26 04:04:30,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.2; Trident/5.0),6,4
1991,97,False,2016-07-16 17:01:20,"Mozilla/5.0 (Linux; Android 3.2) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/39.0.800.0 Safari/534.0",3,1
1992,40,True,2013-02-21 02:03:17,"Mozilla/5.0 (Windows NT 4.0) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/44.0.810.0 Safari/535.1",0,0
1993,29,True,2019-07-02 06:55:03,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_4 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) CriOS/51.0.835.0 Mobile/00T040 Safari/535.0",6,1
1994,66,False,2018-04-20 09:40:21,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 10.0; Trident/5.1),2,3
1995,66,True,2018-05-05 11:22:24,Opera/9.31.(X11; Linux x86_64; ur-IN) Presto/2.9.171 Version/10.00,5,4
1996,79,False,2010-12-31 16:20:56,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_9; rv:1.9.2.20) Gecko/4042-06-07 05:47:43 Firefox/3.6.16,9,1
1997,17,True,2021-01-20 02:09:27,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/4.0),2,4
1998,45,False,2021-06-17 03:30:01,"Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/33.0.826.0 Safari/532.1",9,1
1999,23,True,2016-08-10 15:58:35,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0),3,2
2000,15,False,2016-05-10 09:44:08,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.2; Trident/5.0),3,4
2001,89,False,2017-12-04 01:35:28,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) CriOS/44.0.833.0 Mobile/62C349 Safari/532.1",9,4
2002,54,False,2022-08-03 01:51:12,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/535.43.5 (KHTML, like Gecko) Version/5.0.4 Safari/535.43.5",5,3
2003,91,True,2010-06-03 11:21:20,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.0; Trident/5.1),0,1
2004,13,False,2016-03-31 17:39:20,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_0; rv:1.9.2.20) Gecko/5374-10-22 22:49:02 Firefox/3.8,7,4
2005,76,True,2020-07-08 06:01:25,Opera/8.31.(X11; Linux i686; unm-US) Presto/2.9.172 Version/10.00,3,5
2006,41,True,2021-06-30 03:49:55,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_4 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) CriOS/32.0.857.0 Mobile/72U734 Safari/532.2",4,0
2007,97,False,2012-11-20 16:13:15,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; ja-JP) AppleWebKit/532.9.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6532.9.7",0,2
2008,93,True,2011-11-18 21:24:19,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_4 rv:4.0; cy-GB) AppleWebKit/534.38.2 (KHTML, like Gecko) Version/4.1 Safari/534.38.2",1,2
2009,87,False,2011-08-06 13:31:23,"Mozilla/5.0 (iPhone; CPU iPhone OS 5_1_1 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) CriOS/56.0.844.0 Mobile/59B494 Safari/532.1",0,1
2010,94,True,2012-04-12 13:50:09,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/3.0),10,4
2011,76,False,2019-09-10 07:21:44,Opera/8.46.(X11; Linux i686; ig-NG) Presto/2.9.172 Version/10.00,1,4
2012,23,True,2022-05-25 19:13:45,Mozilla/5.0 (Android 2.3.6; Mobile; rv:51.0) Gecko/51.0 Firefox/51.0,9,4
2013,65,False,2010-07-16 09:30:28,Opera/8.39.(Windows NT 5.01; nr-ZA) Presto/2.9.182 Version/11.00,3,0
2014,1,True,2022-09-22 23:02:12,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/3.1),9,1
2015,37,True,2010-09-10 04:39:08,Mozilla/5.0 (Windows NT 6.0; sq-ML; rv:1.9.0.20) Gecko/6143-07-17 03:57:05 Firefox/4.0,0,4
2016,95,False,2013-06-20 17:24:02,Mozilla/5.0 (Android 2.0; Mobile; rv:19.0) Gecko/19.0 Firefox/19.0,3,0
2017,15,False,2022-06-02 00:58:40,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/3587-11-25 09:43:15 Firefox/3.8,10,4
2018,27,False,2020-03-04 00:13:24,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_3; rv:1.9.4.20) Gecko/7630-04-18 02:23:13 Firefox/3.8,8,0
2019,86,True,2014-03-22 20:51:31,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_9 rv:2.0; nb-NO) AppleWebKit/534.29.6 (KHTML, like Gecko) Version/4.0.4 Safari/534.29.6",3,2
2020,10,True,2022-06-13 22:58:00,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/534.6.1 (KHTML, like Gecko) Version/4.0.5 Safari/534.6.1",9,0
2021,20,False,2015-10-04 18:35:46,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_3 rv:6.0; gv-GB) AppleWebKit/535.12.4 (KHTML, like Gecko) Version/4.0.5 Safari/535.12.4",8,5
2022,77,False,2023-07-05 10:53:43,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_2 rv:2.0; tt-RU) AppleWebKit/531.15.7 (KHTML, like Gecko) Version/4.0 Safari/531.15.7",7,1
2023,65,False,2021-02-24 14:41:36,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_8 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) CriOS/55.0.842.0 Mobile/76T483 Safari/533.2",3,2
2024,49,True,2014-06-13 22:20:52,"Mozilla/5.0 (iPad; CPU iPad OS 7_1_2 like Mac OS X) AppleWebKit/534.0 (KHTML, like Gecko) CriOS/29.0.881.0 Mobile/56Q876 Safari/534.0",5,1
2025,56,True,2020-12-01 08:28:51,Mozilla/5.0 (Windows NT 5.1; aa-ER; rv:1.9.1.20) Gecko/2718-04-09 19:24:54 Firefox/3.8,2,0
2026,13,False,2017-09-26 20:40:40,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_6 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) FxiOS/13.2q0112.0 Mobile/55P254 Safari/531.1",8,4
2027,2,False,2022-04-27 20:22:12,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/531.1.2 (KHTML, like Gecko) Version/5.0 Safari/531.1.2",10,5
2028,68,True,2021-12-19 06:06:48,Mozilla/5.0 (Android 2.3.1; Mobile; rv:29.0) Gecko/29.0 Firefox/29.0,1,2
2029,96,True,2013-01-26 04:01:29,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; cs-CZ) AppleWebKit/531.40.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6531.40.4",9,0
2030,83,True,2018-03-01 14:21:52,Opera/9.95.(X11; Linux i686; hu-HU) Presto/2.9.177 Version/12.00,10,2
2031,13,True,2023-07-19 10:44:46,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.0; Trident/3.0),10,5
2032,75,True,2018-01-06 00:11:16,Mozilla/5.0 (compatible; MSIE 6.0; Windows 95; Trident/4.0),9,2
2033,33,True,2018-10-01 17:36:11,Opera/8.43.(Windows NT 5.0; ne-NP) Presto/2.9.166 Version/11.00,2,0
2034,63,True,2016-07-16 06:40:00,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/44.0.863.0 Safari/531.2",3,2
2035,70,True,2011-01-11 18:39:38,Opera/8.60.(X11; Linux i686; lt-LT) Presto/2.9.190 Version/10.00,5,3
2036,53,True,2020-08-01 17:26:51,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 10.0; Trident/3.1),9,5
2037,56,False,2014-11-22 17:20:33,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_1 rv:6.0; crh-UA) AppleWebKit/533.30.2 (KHTML, like Gecko) Version/4.1 Safari/533.30.2",9,4
