Linked_ID,Threat_Type,Connection_Status,Severity_Level,Flagged,Payload_Data,Device_Type,Application,Notes,External_Internal_Flag,Service_Name,File_Hash,Linked_Events_ID,Data_Exfiltration_Flag,Asset_Classification,Session_ID,TTL_Value,User_Behavior_Score,Incident_Category,Cloud_Service_Info,IoC_Flag
633,Insider Threat,Allowed,Medium,TRUE,,Unknown,Database,,External,HTTPS,3d574968211c14d84c21b1c4bf871472a6a794ae,8a2f7a2e-1e67-40a6-8d6b-e55f672fbb2c,FALSE,Critical,fed816de-df65-418e-a6a2-9758cda69c28,89,0.960020538,Initial Access,GCP,TRUE
634,None,Allowed,Critical,FALSE,,Router,Unknown,,External,SSH,1f410f1edef5d4cc564e5b0d0fa744aac6bc742e,4fa45be9-90c8-45d0-b7d7-490709b7fcfb,TRUE,Critical,dd69b09c-7680-4ca9-922d-0f39af9152bb,124,0.8087421389367715,Initial Access,GCP,TRUE
635,Exploit,Allowed,High,TRUE,,Server,FTP,,Internal,FTP,c99bf6367e357f11cd04415dcfe2a31f84ec894a,b56d2817-741e-424b-a188-46a1435862a8,TRUE,Critical,0b03a32b-90f5-4211-8864-404358a24d6c,2,0.6677163381293993,Privilege Escalation,AWS,FALSE
636,Exploit,Blocked,High,TRUE,,Desktop,Unknown,,External,FTP,61a38d7ed1cc20584a8d833b7ea0fa709a634d4c,11059337-37a3-46d1-918e-a048fc7f5302,FALSE,Critical,e4453d55-c428-40a2-89b8-b96e6e7e646d,117,0.40779104660193854,Execution,GCP,TRUE
637,Exploit,Allowed,Critical,TRUE,,Server,Unknown,,Internal,HTTPS,4bf08d4bb558e4494edc1e33d1a63a14571a3b11,a3081e8f-0b04-4a65-b324-5fffdd1a3204,TRUE,Non-Critical,4620c71d-a7ea-4053-a321-32fda555b918,104,0.7629663561509273,Privilege Escalation,,TRUE
638,Malware,Allowed,High,TRUE,,Mobile Device,FTP,,External,HTTPS,150ba79ec5c1b0c5e906a3f31ff37591f52b2532,2f7be637-d1fb-4de5-989f-f1ab8c398df7,FALSE,Critical,ffbe55b3-3c22-4481-960f-139bfa410f2d,23,0.9372416893591409,Persistence,AWS,FALSE
639,Exploit,Blocked,Low,FALSE,,Server,FTP,,Internal,FTP,cdf5d5a652350911f9b55890f909471a7eb9abaf,9b02ad6f-48f9-447a-92d6-37c5a57e73ea,TRUE,Non-Critical,969e5eca-68c4-412d-8e86-2466a87f4bc8,82,0.13235627463257094,Privilege Escalation,AWS,FALSE
640,Malware,Blocked,Critical,FALSE,,IoT Device,Web Browser,,External,SSH,a24aadeab40aa8251afaf9a4cac2f5a652d38ee5,a2a9ad0b-aa1b-4c8c-a0b9-95d5fc95af48,FALSE,Important,1e2060f8-7143-4c19-a8ff-bf7b684bd669,73,0.9949288521178076,Execution,GCP,FALSE
641,None,Blocked,Low,FALSE,,IoT Device,Database,,External,FTP,5998d026d3b20427f101f9095f66953b688aea74,9b3e2eab-4b15-40ff-b84d-79c8cfe420cf,TRUE,Non-Critical,6aa3abaa-54d3-42ee-9d5a-61eaa4f3113d,50,0.2610983663754499,Privilege Escalation,Azure,TRUE
642,Ransomware,Blocked,High,TRUE,,IoT Device,Mail,,External,HTTP,b44bbdb9f8e84fca876992dca0aa045d5949a622,c0afdb04-7aa9-4b19-aea7-99e04543ffda,FALSE,Non-Critical,7c786bd0-b80d-4c10-82ae-c3cd7738e968,110,0.40278139472563046,Initial Access,AWS,FALSE
643,Malware,Blocked,Medium,TRUE,,Unknown,SSH,,Internal,SSH,77a16cfd5661f2545819fdebf469bee9c8037641,186acdeb-37e8-4405-b58b-e39d3face37b,TRUE,Critical,3180ce56-213a-4bb6-89cd-45bd462588aa,101,0.6787471240270935,Persistence,Azure,TRUE
644,Exploit,Allowed,Critical,TRUE,,IoT Device,Database,,Internal,FTP,aa050bcb90ba59f1dc88f15e3735cfb7ce9d03e1,1aea3487-453e-47ae-b42d-3cb10690db20,TRUE,Important,1017426b-0ba6-4d9c-8340-e3862eae91dd,74,0.7833493318164804,Initial Access,GCP,TRUE
645,Phishing,Allowed,Low,TRUE,,Desktop,SSH,,Internal,SSH,2ef458077807091c0e1507015dd84d26e82bcb61,36e3cd30-4222-4f68-b640-8b01eca356db,FALSE,Critical,d1dffe5c-7926-4609-b8c1-003593e2d9d4,113,0.09166571,Execution,GCP,TRUE
646,Exploit,Blocked,Critical,FALSE,,IoT Device,Database,,Internal,FTP,dbe3514c459482d17fe093b4d8772a4dbfc5e0c0,7439c3f6-0dac-46c3-ba93-729f2026fb49,FALSE,Non-Critical,fb5f3547-f1ae-4ecc-88f0-1de0105f2cae,39,0.8570237653228733,Privilege Escalation,Azure,FALSE
647,Insider Threat,Blocked,Medium,FALSE,,Server,Unknown,,Internal,FTP,b75de6fc7d9b3a22234e6af4113fb84fde1c5dcd,ffdedf4c-f06f-472e-b265-1d9a24f031c4,TRUE,Non-Critical,0f9eb71a-0d08-48fb-afcf-dcc28b1c53f3,93,0.7555671482866483,Privilege Escalation,,FALSE
648,Phishing,Allowed,Medium,FALSE,,Router,Database,,Internal,SSH,fac3122a5d26326d5d92f0973b04a43a1f510644,6b6bdcf3-760c-433e-8d22-68bdd6ab484f,TRUE,Critical,ae50826d-ec12-4efa-b579-18e9a4c2cb52,91,0.8264684216322494,Persistence,GCP,TRUE
649,Phishing,Blocked,High,TRUE,,IoT Device,SSH,,Internal,HTTP,1afc0ab68826ae0d8b8208b41fe8db677071ae80,89083d3f-e1c0-4b32-b410-b31fce0902f0,TRUE,Important,9e477637-110d-48d9-950f-3747081b2b1f,100,0.1676793319629728,Execution,GCP,FALSE
650,Insider Threat,Allowed,High,FALSE,,IoT Device,SSH,,External,HTTP,72a5ed5576cb99f3e35a1a321a42ee6cd9e3939c,b1419366-c0fe-42bf-b152-f9c409243b06,FALSE,Important,72910022-92c1-43b3-9da7-c15b92cfd556,74,0.82486199,Execution,AWS,TRUE
651,Phishing,Blocked,Low,FALSE,,Mobile Device,Mail,,Internal,HTTPS,c6f6e005b529a7fa05628dc166347d0fd7fc445e,fc69adbc-e433-43cf-b74d-a7598188ab32,TRUE,Important,10588229-a0a1-4510-9d8a-c75c43d8a579,76,0.45367673119546936,Persistence,,FALSE
652,None,Allowed,Low,TRUE,,IoT Device,SSH,,External,SSH,03ff6ddd20da26d728b09b7b5242e96bc7d39e17,9727a43d-100a-47f7-a6d4-2a973c062020,TRUE,Important,34addaae-97e0-4e33-b345-1396e4f93c64,23,0.03519219,Persistence,,TRUE
653,None,Allowed,Critical,TRUE,,Mobile Device,SSH,,Internal,FTP,f006ee7a45aa3e149903d3cdcc1c09469c94d0ab,46e1245c-667e-46f2-bc34-d1992b2f6a6b,FALSE,Critical,04f21b5a-2767-473b-b856-25f54bc3e0c5,84,0.8640344200501259,Privilege Escalation,GCP,FALSE
654,Phishing,Allowed,High,TRUE,,IoT Device,FTP,,Internal,SSH,1a2fea975a96939a2a88e8134380f07cdfddbcf9,74a374c2-df5b-4834-9ee0-2ce57d72669c,TRUE,Critical,78a0662c-c230-4175-b693-fb3bcd66374f,110,0.9853860909662752,Initial Access,GCP,TRUE
655,None,Allowed,Low,TRUE,,Server,SSH,,Internal,FTP,cf4ae932572af7f04da5001a5c81b72cdddbe7cc,cd33b79c-58d7-4710-9bc7-1ed9527ff125,FALSE,Critical,fdee11f8-7037-4123-b069-e9beeee8c99d,53,0.6334178494885946,Privilege Escalation,,TRUE
656,Insider Threat,Allowed,Critical,TRUE,,Unknown,Web Browser,,External,FTP,64abef085e0780a61c1f9fadd5f087265f69ea03,56292f77-5106-4684-b1a2-9c0afc9ec063,FALSE,Non-Critical,57e6397f-60c0-4436-8dc4-5612fbe14539,43,0.9192411032977278,Persistence,GCP,TRUE
657,Exploit,Blocked,Low,FALSE,,Unknown,Web Browser,,External,SSH,dfd349fce8722ba5f0ff515a5cffa53225421832,3048db86-c704-4c91-a81c-ea4192cbe5e3,TRUE,Important,d039f40c-6978-44f0-9e70-c7d3a0db9353,68,0.4895378512155324,Execution,Azure,FALSE
658,Phishing,Allowed,High,FALSE,,Mobile Device,Mail,,External,HTTPS,db19b9b6c202ddd2e44123d5542abfa9c5dca904,3c8496c5-146e-4533-a1a2-51cd55007b77,TRUE,Important,8b0aa52d-5dc6-4954-93f7-2b80f3ae1634,37,0.618611515,Privilege Escalation,GCP,FALSE
659,Ransomware,Blocked,Medium,TRUE,,Desktop,FTP,,External,HTTP,4f912dd05e4fa4f80958b14433a717dbd509fce7,3312c22c-a5aa-4b87-863c-369e61db33ce,TRUE,Non-Critical,c9c2b37b-57d0-4699-9478-b3993b99bb22,55,0.7409945757086595,Execution,Azure,TRUE
660,None,Blocked,High,FALSE,,Desktop,Mail,,External,FTP,bab7b0a2cea9ddad1ea5ee1dac0d0a27fcca0072,e24932a4-c4ae-4400-bdf9-3c06545d8f21,FALSE,Non-Critical,5b27cab4-62c7-4523-a679-377a84908a43,119,0.7371149342034757,Privilege Escalation,GCP,TRUE
661,Malware,Blocked,Medium,FALSE,,Server,FTP,,External,HTTPS,cd20a2e8e8c0bc6d99f0cd9261aec6a13331989c,0855bed3-9580-4cfa-b22b-960a51c090f8,FALSE,Critical,18b530db-957e-404e-9122-55035e0516aa,120,0.7597456315681342,Privilege Escalation,Azure,TRUE
662,Exploit,Blocked,Medium,TRUE,,Server,SSH,,Internal,HTTPS,90702f89e50a83fddddd48606608d1eb6c6bc232,f444077b-ae79-481b-80f9-e4cd47620cbb,FALSE,Non-Critical,95c1c82c-bf69-4335-9ded-6e6d5f148382,113,0.34931292149124515,Execution,GCP,FALSE
663,None,Allowed,Low,FALSE,,Server,SSH,,External,SSH,dce35ed38974e1d8d56f2a6e38b34bd2b97af774,2189de07-6dbe-471c-b2f8-dd6ae99b46f6,TRUE,Non-Critical,794456d1-9496-447c-997a-89a60209f550,24,0.02284058,Execution,Azure,TRUE
664,Exploit,Allowed,Critical,TRUE,,Mobile Device,Unknown,,Internal,HTTPS,e1019739aa3324c156025df553f589987dc8b42e,2e825b67-8a17-41d8-b3a4-10479dafd35a,TRUE,Non-Critical,71a42fb6-deed-4c03-a284-984e54607ed8,30,0.14518405048414695,Initial Access,GCP,TRUE
665,Malware,Blocked,Low,TRUE,,Router,Mail,,External,HTTP,f1303d60f4717dfe2fa83f98e212f2f48d548cd0,22a58dc2-322a-44ec-a7ba-ebf3f4dcdfed,TRUE,Critical,f2d3c75e-52ff-48b8-ab49-58ee50399ded,11,0.1209567905776795,Initial Access,AWS,FALSE
666,Ransomware,Allowed,Medium,TRUE,,Unknown,FTP,,Internal,HTTP,1df5176762a85e39863696d3b40c655918aaa907,42c19907-ba30-45a8-bcf3-96976d44c20f,FALSE,Non-Critical,66369446-a56b-4513-90c6-df6f6e05a7fa,27,0.14963177415996842,Persistence,,TRUE
667,Ransomware,Blocked,Low,TRUE,,Unknown,SSH,,Internal,HTTPS,5371d6c981cca8c61c2c2ad0c81d79de5a3786d8,c38ac54e-0163-40fb-88b0-b19daaf1dec2,FALSE,Critical,4cc6f11b-4b95-4fef-a88b-e8dc7b7c536e,1,0.8053621570073124,Execution,AWS,FALSE
668,Phishing,Blocked,Medium,TRUE,,Desktop,Web Browser,,External,HTTPS,6577e3b5b23637706a17151c752564078dd31328,17523330-a16c-411b-bb69-f3c4493919ec,TRUE,Critical,18123978-e02b-4e19-8276-5cc36ed6e908,124,0.9301852289871528,Privilege Escalation,,TRUE
669,Ransomware,Blocked,Medium,TRUE,,Desktop,Database,,External,SSH,17101809b091ef5eb8365d6298cf914a4caaf6d0,2a541948-b602-476e-8696-c9be62139827,FALSE,Important,6f7a6abb-d157-4243-ab78-cfedbed166d7,67,0.9529144604806242,Execution,GCP,TRUE
670,Exploit,Blocked,High,FALSE,,IoT Device,Unknown,,Internal,HTTPS,d5846c8a7ea3cbcf2672bb5e84a8b73e767f5724,fedb93df-eeb0-4a8e-8145-6364417f59a7,FALSE,Important,17cfb2a7-401d-44de-834a-9d974e307e66,109,0.8435053093171305,Execution,GCP,FALSE
671,None,Allowed,Medium,TRUE,,Router,Mail,,Internal,HTTP,f4578df9791c9aa4d2fc1d4264cc1d31a09c2c93,9a450858-3132-461d-a582-30b060544293,TRUE,Important,8a38380b-ca55-4fc3-8da6-dc63ce475748,42,0.4238052779158943,Initial Access,AWS,TRUE
672,Exploit,Blocked,Critical,FALSE,,Server,FTP,,External,FTP,e85bc0016abd5b771c2ce056bc0102fff670773c,10bf7d97-005a-4f12-8c59-248e87e74662,FALSE,Non-Critical,31f5fad6-0095-4de3-8b83-f76e4e86ffc7,59,0.3321392914631036,Initial Access,,FALSE
673,Ransomware,Allowed,Critical,FALSE,,Router,Web Browser,,External,SSH,17bf3d615e8f9c87129dfdd6cc20783bfa183cf9,4d1cbd2e-9a60-415c-befa-fc800b33acb1,TRUE,Non-Critical,6ce1135c-4864-4b02-926d-9c162a2cfe55,2,0.3337627068084835,Execution,GCP,FALSE
674,Malware,Blocked,High,FALSE,,Router,Mail,,External,HTTPS,c66137eed3b7d7646b35f1a2756f086334b4650e,eaa81e37-e871-44cb-80cf-cc649a773aaa,FALSE,Important,c6d64066-7b96-44cb-8794-dd8b03e55642,7,0.755096049,Initial Access,Azure,TRUE
675,Phishing,Blocked,Low,FALSE,,Mobile Device,Web Browser,,Internal,SSH,1dbb3e77ae90e74f61a5eebaf19a8106eac20c04,093ca51f-42e0-4151-bb3d-d98de46ba9cd,TRUE,Non-Critical,e22634fd-aad0-479b-9952-40562bd8ef72,77,0.6465840625027638,Privilege Escalation,,FALSE
676,Ransomware,Allowed,Low,TRUE,,Mobile Device,Mail,,Internal,FTP,cd655f39dfc329baa3a38e23280daf6caa663c4a,09eee6ed-6c74-4355-bf6d-af526368ad91,TRUE,Important,0a77cae6-78dc-47b2-af5b-46368eb503d1,123,0.5710179006023267,Execution,,TRUE
677,Ransomware,Blocked,Low,TRUE,,Router,Web Browser,,Internal,SSH,93f1ef4691720700912a51a112b84fb6c783d2d3,63324ef0-5b32-46fc-aeab-c77499769ffa,TRUE,Critical,26e9b7ef-cf23-4138-9cbf-cfb320405db2,23,0.4107419181981866,Execution,AWS,TRUE
678,Ransomware,Blocked,High,TRUE,,Server,Database,,Internal,HTTP,7c36918cd667f1d1511fd860adabeee7629bbf3c,6a611ad1-7213-4756-b865-9fd12e767fdb,FALSE,Important,2107d864-a819-4657-8b60-53d000efebcf,36,0.16071632324034468,Initial Access,AWS,FALSE
679,Ransomware,Allowed,Critical,TRUE,,Mobile Device,FTP,,Internal,FTP,abd77601a648ffe0ba4b6c0acf36197090be7c00,bfdaa0a3-1431-45ea-959f-1c5029a498fb,TRUE,Important,746d7512-c3a6-4856-a7d2-6bc1eb1c0c4c,104,0.091503708,Initial Access,GCP,TRUE
680,Insider Threat,Blocked,High,TRUE,,IoT Device,SSH,,External,HTTP,382dcde57b81d50a680bda97d33347ffdd483b59,637d8f6f-0442-4043-9d20-b01663f5152e,TRUE,Important,a4b13e7e-0d51-43a4-9d7c-948e9d53c5fe,23,0.7901165975702906,Privilege Escalation,Azure,TRUE
681,Malware,Allowed,Critical,TRUE,,Desktop,Unknown,,External,HTTP,cf4a7a49a380a06da200981919c844121e1289c8,82997086-48b7-4504-a3f6-28b5f52d08e3,FALSE,Non-Critical,33faeda2-36b7-4201-86d9-174e6c4578e5,73,0.8350866035358965,Privilege Escalation,,FALSE
682,Ransomware,Blocked,Medium,FALSE,,IoT Device,FTP,,Internal,FTP,b65139c5c4802b3684f029f94022926a4da18acd,4ae5284a-6595-446b-9a0b-067c515f4fb8,FALSE,Non-Critical,3b31e88d-d5d9-4902-8a08-f3bfacc75308,33,0.000343304,Execution,,FALSE
683,Exploit,Blocked,Critical,TRUE,,IoT Device,Web Browser,,External,HTTP,1e5fa0ace2333f47c8f3e0b2930aa91f002b0f30,b9781caf-5346-484e-a55c-3a0017e5f92d,FALSE,Critical,a4585fee-e021-45f8-922a-35092a4bee9f,55,0.9987107949681301,Initial Access,,TRUE
684,Phishing,Blocked,Critical,FALSE,,Unknown,Web Browser,,External,HTTP,545e4893f54110eebbae398a6e5551cf7b0a1a6d,9509d320-e8b7-4e0e-a866-595c2a7ae8dd,FALSE,Important,d1242234-90ac-4751-9fe9-343facac2878,78,0.4955919619250637,Persistence,,TRUE
685,None,Allowed,Low,TRUE,,Unknown,SSH,,External,HTTPS,07c8732f3f86d8d5e6b7c9a2a9e73363842bbb50,c021bee0-7df9-4b30-a160-8a073fc02108,TRUE,Important,beab13c2-fcbf-437d-a543-34f4310af81c,119,0.8333279382523369,Execution,AWS,TRUE
686,Insider Threat,Allowed,Critical,FALSE,,IoT Device,Mail,,Internal,FTP,04435c01a539ed6e52d32e5b458950804979316b,6f8cfcd7-11eb-4bc5-89e8-abd64a5d16c7,TRUE,Important,6a2a1a54-bf48-42c1-b564-8792a236b6f0,88,0.5883521904142116,Persistence,AWS,TRUE
687,Malware,Blocked,Critical,TRUE,,Router,Unknown,,External,HTTP,dc26c0dccb2557d3d6c853fdc67971b563c2340f,858ca37d-f3e5-43bb-8385-1ad8d32e7f08,TRUE,Non-Critical,9d6fced4-ade8-426c-9963-6184a2d5171b,102,0.20714153663254398,Persistence,GCP,TRUE
688,Phishing,Allowed,Medium,TRUE,,Desktop,Mail,,Internal,HTTPS,7d96fffdc5d7ca9e3a79d945141eb12532e78542,49a48a77-eb37-4b62-9a5a-b4532aacf621,FALSE,Non-Critical,546f0818-dd59-4612-a982-66f2af2b8f8c,112,0.43134000523018423,Privilege Escalation,Azure,TRUE
689,None,Allowed,High,TRUE,,Mobile Device,Database,,External,FTP,0451a400cba22f6ba4fbdcc291d890102af7cdd8,f099254b-1512-4e90-82c5-e0a48c44c49d,FALSE,Critical,26e0d1eb-b947-4d56-9823-bcb53766ef71,63,0.8570373265611421,Persistence,,FALSE
690,Malware,Blocked,Critical,TRUE,,Mobile Device,Web Browser,,External,HTTPS,cae597f249d2ff0e01a3a5a5f8abb884e03f05de,cd1d3341-fe25-4a03-a440-418840e0b2d9,TRUE,Important,9bd62150-d56a-40a9-842d-52ee42dba1e5,47,0.9632789698394877,Privilege Escalation,AWS,FALSE
691,Phishing,Allowed,Critical,TRUE,,Server,Database,,External,SSH,5faf50d47e1fe64ded677d5a8245af4c6b9a2b88,95dc3850-0ac7-421e-9bf3-14fc38418307,TRUE,Important,51b7997b-b2f4-4b93-95a5-5e3c82b6032d,102,0.48120035760825164,Privilege Escalation,GCP,TRUE
692,None,Blocked,Critical,TRUE,,Mobile Device,Unknown,,External,HTTP,d54ac1762166b0568bd8b4ddd310b447c79476fd,461288d2-55c1-4630-935b-0e9195be162b,TRUE,Critical,6ea13aeb-6992-4212-bb85-2c8d99573414,53,0.5287618879320362,Execution,AWS,FALSE
693,Phishing,Blocked,Low,TRUE,,IoT Device,SSH,,Internal,HTTP,ac103629b2877fa87cbcb5d768cc02e9a9755aa3,e9a4e4b9-ed3c-4ded-b4d7-7018b4518cb8,FALSE,Important,d16fb708-3012-4e3e-ac90-b4acd5e5202b,13,0.031435532,Privilege Escalation,GCP,FALSE
694,Insider Threat,Allowed,High,FALSE,,Unknown,Database,,External,HTTP,e950f3e476bbc65841ff23da4e7f18cc18342e59,3ecedd3e-d978-40ad-b005-e974d84161b7,FALSE,Important,565b362b-8479-4c61-a906-02b0621e2166,102,0.7641572744122143,Execution,AWS,FALSE
695,Insider Threat,Blocked,Low,FALSE,,Mobile Device,Web Browser,,Internal,HTTP,2720060d58b61b0d7f5f0ffadccde881bf680a56,94ed1d07-18f9-4a64-b729-1c85b58c02cc,FALSE,Non-Critical,1c8edeab-ce91-43ad-a3de-2883d7eb3352,50,0.033200140197671923,Execution,,FALSE
696,Ransomware,Allowed,High,TRUE,,Router,SSH,,External,FTP,b90e4cd1dcd8795ec4c19f7a715316fab94eb161,ba9e6c68-357a-4118-b7ee-a97db71b88fc,FALSE,Important,059e38c2-a450-4bd1-b270-25f26a8d2529,66,0.9167897676678444,Persistence,Azure,FALSE
697,Insider Threat,Blocked,Medium,FALSE,,IoT Device,Database,,Internal,HTTPS,5a3acd4ac75c9ca7a2a39fda56d1562503f03833,74f4891a-361b-4840-90f5-dbc896c47233,FALSE,Non-Critical,379663f9-6c6f-4ec5-8de5-d59936ab6bf6,109,0.988171992,Execution,AWS,TRUE
698,Malware,Blocked,Critical,FALSE,,Mobile Device,SSH,,External,HTTP,4430c9a4b3308df5ba2aa7a4e734ce1f2eb12dcd,25e220da-e6fe-4569-87b7-4c6cdd950945,TRUE,Non-Critical,5057b040-194c-4ca1-9928-df8248d1828d,58,0.5923928949946944,Execution,Azure,TRUE
699,DDoS,Blocked,Low,TRUE,,Server,Web Browser,,External,HTTPS,49f590d9e98e1321a6e76b9947023dba54dc54ef,9a03a531-49ff-450b-98ef-f7380bca4f7b,TRUE,Critical,9615a63d-cf5b-408a-8039-645ed21921e9,1,0.016277448,Privilege Escalation,GCP,FALSE
700,Phishing,Blocked,Medium,FALSE,,Desktop,Unknown,,External,SSH,da0e4582116abd21e30550d67d5af1c75f8ff8eb,54a932c5-c23b-4951-959a-1f5d2adefd30,TRUE,Non-Critical,658cc3aa-f580-4579-a3b8-b3b2fcefd2b8,13,0.7861687874986816,Persistence,AWS,FALSE
701,Ransomware,Allowed,Medium,TRUE,,Desktop,SSH,,Internal,HTTP,96d378a6b8a44142f9438fe7de05bbd0e110862c,cd448924-3bd9-418b-b932-f3d3a868f5d9,FALSE,Important,46c7a740-7b58-4fe8-9e25-0d388880d3d8,20,0.3314074428345647,Initial Access,Azure,FALSE
702,Phishing,Blocked,Critical,FALSE,,Server,Mail,,Internal,FTP,0b9161bc2c7c01878a21355044c4f489da2e751d,c17fdace-294d-4d05-8b82-6ceed1671ba2,FALSE,Critical,6fc95f8f-a1aa-4671-9b07-3ef68a46fd0d,4,0.3672842515483914,Execution,,FALSE
703,Exploit,Blocked,Critical,TRUE,,Router,Database,,Internal,HTTPS,b35b403877669a36547a38c187b41087f9453941,353f4c4a-f236-4bf8-af14-ca7e0ef52b41,TRUE,Important,291fd1d1-ca41-4923-85ee-16bbea926e55,8,0.3709957510445322,Privilege Escalation,AWS,TRUE
704,None,Blocked,Critical,TRUE,,Desktop,Web Browser,,External,HTTP,d59a973b8d1a555c4c83f996908a5d809a6d3438,3517dc7c-3d79-45c8-bb0c-3224274c67ca,FALSE,Critical,fbe6c5d2-ea38-4c4d-8834-2d74f6646fe7,19,0.7839650844110959,Persistence,,FALSE
705,Malware,Blocked,High,TRUE,,IoT Device,Unknown,,Internal,FTP,7842366a2c6d3545357bf876e7c5f5f6a99f7065,b885d124-a8f5-42f1-9825-16f8bc2216ec,TRUE,Important,95417826-0615-446a-8c73-f21914dd186a,69,0.17702615382312825,Execution,,FALSE
706,Ransomware,Blocked,High,FALSE,,IoT Device,FTP,,External,HTTP,4ab16454a28c531bd7f06e769a0d6d1b64483fc8,7a619710-1a59-4e93-b827-e077ad82b60e,TRUE,Critical,9c7f5e03-05b4-4d9c-b3b0-9fac0824d30b,94,0.49694496266919774,Initial Access,GCP,TRUE
707,Phishing,Allowed,Medium,TRUE,,IoT Device,Database,,Internal,FTP,7a95b9f0d7908726dd44210c87f4dd616368fbf0,b755e1e1-d4ae-4988-b123-d181c90ac28b,FALSE,Critical,7eba2236-70f4-42a9-8ddf-ad25bac899e1,15,0.088959407,Execution,GCP,TRUE
708,None,Allowed,Low,TRUE,,Server,Database,,Internal,HTTP,fe956ecfd400b1b59f302cf2f397cc653e1939b9,2e43588a-1185-4557-bd7f-1d614a2d07c7,TRUE,Non-Critical,26e591a8-e42f-4120-88bd-54b85c02fb30,46,0.8438405056582529,Initial Access,Azure,TRUE
709,Ransomware,Blocked,Critical,FALSE,,Unknown,Web Browser,,External,HTTPS,0c5163a625ddcdb4b73c4c434947342d91a44309,4edea246-c88d-4ffc-9247-2a42506c30b2,FALSE,Important,b4b8f93f-ffba-46fc-85c2-beec5be8c8dd,23,0.877256561,Persistence,GCP,FALSE
710,Ransomware,Blocked,Critical,TRUE,,IoT Device,Unknown,,External,HTTP,06d9c0f71f7852b2d01b802c405054eaf1721bd5,d80c215b-9ff5-4439-8f45-7f72f0db4885,FALSE,Critical,8adfe036-02ec-40aa-b10e-40c2eb6db666,80,0.8109367902459189,Initial Access,GCP,TRUE
711,Ransomware,Allowed,Medium,FALSE,,Router,SSH,,External,SSH,ac1f351f17250735942995e9eb9b6dc4cdc01818,8dddc337-7032-49a3-8fad-067c96ad5164,FALSE,Critical,27b84792-2c9d-419b-91b2-7e389bebebb9,108,0.5299396817421577,Privilege Escalation,Azure,FALSE
712,DDoS,Allowed,Medium,FALSE,,Unknown,SSH,,Internal,SSH,0f7a38f09a8d0382ea301f44e2e9584440262edd,91682537-ca29-45c5-83e7-34ef2e281120,TRUE,Non-Critical,d56bbabd-64a4-486b-9e58-85b1f24f8150,13,0.3308483238070644,Initial Access,,FALSE
713,Exploit,Blocked,High,FALSE,,Server,Web Browser,,Internal,FTP,782cff28510ef39d0af3c69869951a9771a5c05d,8131dda1-5863-4edb-99da-389762c3dced,FALSE,Non-Critical,60f1c4f0-2137-4fe3-82ca-38e2c5976c79,8,0.6660824119308058,Initial Access,Azure,TRUE
714,Insider Threat,Blocked,Medium,TRUE,,Router,Unknown,,Internal,SSH,d1ee099956261c4b14cae69eb397c6e1ee04410e,fb76cbaf-f484-4e4c-99a2-00ce96965df5,TRUE,Important,8c9f9f83-646f-42d2-9bc3-f89f2f093cfe,69,0.6986325974799452,Initial Access,AWS,TRUE
715,Malware,Allowed,Low,FALSE,,Mobile Device,Unknown,,External,SSH,bb9d2542924d82c9513ae7626f714af064c55d77,9ff412d3-a9ca-457f-ba43-427ca7814b7c,FALSE,Non-Critical,f9dc4076-7b44-466b-8ea3-a9e5a2e01bbd,67,0.4401545497306921,Persistence,AWS,TRUE
716,DDoS,Blocked,Low,TRUE,,Router,SSH,,External,SSH,f7e9ffc8b451b9f43f8f0daa8d52355f351306cb,591e2ea4-f191-4b6e-a219-a6a789a60a6a,FALSE,Non-Critical,1455e27f-8da8-4c57-92cf-c0b214fa3501,4,0.20326343692861026,Initial Access,,TRUE
717,DDoS,Allowed,Medium,FALSE,,Desktop,FTP,,Internal,HTTPS,e5f271868691ef12e847ab4cc8518510b3654d64,3318b76d-5c95-4f87-b304-1b1bb4d503f9,FALSE,Critical,19657f22-ca62-4f6b-95ea-a27c307ee3bc,12,0.36134598693193754,Initial Access,,TRUE
718,Ransomware,Allowed,Low,TRUE,,Router,Database,,Internal,SSH,5f44bf7ab9b86fd8bcaf2c152b1c078dc718f76a,8bfe9966-d697-43dc-8384-5f952661d16e,TRUE,Non-Critical,24ca2029-74cd-4bda-843e-0f03bab48f03,56,0.6622123583692715,Persistence,GCP,FALSE
719,Malware,Allowed,Medium,FALSE,,Desktop,SSH,,External,FTP,6ce75078b6d1c9f90d6639af8276eed2dff527dd,ad68327f-9c0c-487a-9b31-fa34dd08648c,FALSE,Critical,2c9f4992-4c5f-4362-b7ee-c766927fb4d9,74,0.10576786443128061,Persistence,Azure,TRUE
720,Insider Threat,Allowed,Low,FALSE,,Mobile Device,Web Browser,,Internal,HTTPS,28411f4853c6dbce332c1911f5ed4620e48abdaf,c3fa32b0-4418-4da6-ad23-27941a1d675c,FALSE,Critical,74e83b22-cca5-49ea-9546-5252a8e29968,4,0.15146680836676385,Initial Access,Azure,TRUE
721,None,Blocked,Low,TRUE,,IoT Device,Unknown,,Internal,HTTP,e9bdb4eab6a87f6cb9e1eccc22bb684b9206e762,bd09cee6-48cf-433e-ac32-de54b410c4e1,FALSE,Critical,a3498d82-6bd5-40e3-9019-3521a8a29a18,102,0.046426209,Execution,Azure,FALSE
